section,row_type,dataset_type,meeting_id,candidate_model,meeting_count,evaluator_run_count,accuracy_avg,completeness_avg,coverage_avg,accuracy_scores_by_evaluator,completeness_scores_by_evaluator,coverage_scores_by_evaluator,note,report_path
detail,meeting_model,whitehouse_press_briefings,whpb_20230425_press,gpt-5-mini,,2,0.5,0.855,0.984,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.852, ""gpt-5-2025-08-07"": 0.148}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.876, ""gpt-5-2025-08-07"": 0.834}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.968}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230425_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230427_press_d,gpt-5-mini,,2,0.4,0.875,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.48, ""gpt-5-2025-08-07"": 0.32}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.862, ""gpt-5-2025-08-07"": 0.889}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230427_press_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230427_press_d,gpt-51,,2,0.269,0.91,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.346, ""gpt-5-2025-08-07"": 0.192}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.9, ""gpt-5-2025-08-07"": 0.92}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230427_press_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230520_press,gpt-41-mini,,2,0.409,0.778,0.726,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.545, ""gpt-5-2025-08-07"": 0.273}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.8, ""gpt-5-2025-08-07"": 0.757}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.839, ""gpt-5-2025-08-07"": 0.613}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230520_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230520_press,gpt-5-mini,,2,0.527,0.858,0.984,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.611, ""gpt-5-2025-08-07"": 0.444}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.865, ""gpt-5-2025-08-07"": 0.851}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.968}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230520_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230528_press_d,gpt-41-mini,,2,0.562,0.851,0.921,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.625, ""gpt-5-2025-08-07"": 0.5}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.828, ""gpt-5-2025-08-07"": 0.874}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.895, ""gpt-5-2025-08-07"": 0.947}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230528_press_d/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230520_press,gpt-51,,2,0.56,0.881,0.952,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.409, ""gpt-5-2025-08-07"": 0.712}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.904}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.968, ""gpt-5-2025-08-07"": 0.935}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230520_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230528_press_d,gpt-5-mini,,2,0.416,0.872,0.921,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.476, ""gpt-5-2025-08-07"": 0.357}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.871, ""gpt-5-2025-08-07"": 0.873}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.947, ""gpt-5-2025-08-07"": 0.895}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230528_press_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230528_press_d,gpt-51,,2,0.368,0.904,0.895,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.5, ""gpt-5-2025-08-07"": 0.237}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.898, ""gpt-5-2025-08-07"": 0.91}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.895, ""gpt-5-2025-08-07"": 0.895}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230528_press_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230531_press,gpt-41-mini,,2,0.534,0.838,0.887,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.581, ""gpt-5-2025-08-07"": 0.488}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.82, ""gpt-5-2025-08-07"": 0.856}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.903, ""gpt-5-2025-08-07"": 0.871}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230531_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230601_press_d,gpt-41-mini,,2,0.339,0.883,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.419, ""gpt-5-2025-08-07"": 0.258}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.895, ""gpt-5-2025-08-07"": 0.871}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230601_press_d/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230531_press,gpt-5-mini,,2,0.386,0.877,0.935,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.5, ""gpt-5-2025-08-07"": 0.271}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.854, ""gpt-5-2025-08-07"": 0.899}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.935, ""gpt-5-2025-08-07"": 0.935}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230531_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230531_press,gpt-51,,2,0.361,0.871,0.984,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.481, ""gpt-5-2025-08-07"": 0.241}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.824, ""gpt-5-2025-08-07"": 0.917}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.968}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230531_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230601_press_d,gpt-5-mini,,2,0.386,0.91,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.514, ""gpt-5-2025-08-07"": 0.257}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.901, ""gpt-5-2025-08-07"": 0.919}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230601_press_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230601_press_d,gpt-51,,2,0.369,0.901,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.452, ""gpt-5-2025-08-07"": 0.286}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.902, ""gpt-5-2025-08-07"": 0.901}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230601_press_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230606_press,gpt-41-mini,,2,0.3,0.817,0.661,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.4, ""gpt-5-2025-08-07"": 0.2}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.82, ""gpt-5-2025-08-07"": 0.814}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.742, ""gpt-5-2025-08-07"": 0.581}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230606_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230606_press,gpt-51,,2,0.324,0.873,0.903,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.378, ""gpt-5-2025-08-07"": 0.27}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.853, ""gpt-5-2025-08-07"": 0.894}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.903, ""gpt-5-2025-08-07"": 0.903}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230606_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230613_press,gpt-41-mini,,2,0.443,0.837,0.742,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.462, ""gpt-5-2025-08-07"": 0.423}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.821, ""gpt-5-2025-08-07"": 0.852}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.806, ""gpt-5-2025-08-07"": 0.677}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230613_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230606_press,gpt-5-mini,,2,0.385,0.863,0.855,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.385, ""gpt-5-2025-08-07"": 0.385}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.87}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.871, ""gpt-5-2025-08-07"": 0.839}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230606_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230619_press_d,gpt-41-mini,,2,0.322,0.875,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.333, ""gpt-5-2025-08-07"": 0.31}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.854, ""gpt-5-2025-08-07"": 0.897}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230619_press_d/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230613_press,gpt-51,,2,0.529,0.887,0.952,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.423, ""gpt-5-2025-08-07"": 0.635}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.851, ""gpt-5-2025-08-07"": 0.922}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.903}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230613_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230619_press_d,gpt-5-mini,,2,0.268,0.909,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.357, ""gpt-5-2025-08-07"": 0.179}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.904, ""gpt-5-2025-08-07"": 0.915}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230619_press_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230619_press_d,gpt-51,,2,0.239,0.933,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.261, ""gpt-5-2025-08-07"": 0.217}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.899, ""gpt-5-2025-08-07"": 0.967}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230619_press_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230711_press,gpt-41-mini,,2,0.6,0.831,0.694,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.7, ""gpt-5-2025-08-07"": 0.5}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.83, ""gpt-5-2025-08-07"": 0.831}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.806, ""gpt-5-2025-08-07"": 0.581}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230711_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230613_press,gpt-5-mini,,2,0.438,0.849,0.742,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.458, ""gpt-5-2025-08-07"": 0.417}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.824, ""gpt-5-2025-08-07"": 0.875}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.774, ""gpt-5-2025-08-07"": 0.71}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230613_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230711_press,gpt-51,,2,0.434,0.894,1.0,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.526, ""gpt-5-2025-08-07"": 0.342}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.868, ""gpt-5-2025-08-07"": 0.92}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 1.0}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230711_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230711_press,gpt-5-mini,,2,0.477,0.867,0.742,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.568, ""gpt-5-2025-08-07"": 0.386}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.87, ""gpt-5-2025-08-07"": 0.864}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.806, ""gpt-5-2025-08-07"": 0.677}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230711_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230718_press,gpt-41-mini,,2,0.459,0.851,0.629,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.5, ""gpt-5-2025-08-07"": 0.417}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.822, ""gpt-5-2025-08-07"": 0.879}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.677, ""gpt-5-2025-08-07"": 0.581}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230718_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230720_press_d,gpt-41-mini,,2,0.3,0.895,0.9,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.3, ""gpt-5-2025-08-07"": 0.3}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.896, ""gpt-5-2025-08-07"": 0.894}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.9, ""gpt-5-2025-08-07"": 0.9}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230720_press_d/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230718_press,gpt-5-mini,,2,0.6,0.861,0.806,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.46, ""gpt-5-2025-08-07"": 0.74}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.865}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.871, ""gpt-5-2025-08-07"": 0.742}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230718_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230720_press_d,gpt-51,,2,0.239,0.929,0.9,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.304, ""gpt-5-2025-08-07"": 0.174}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.911, ""gpt-5-2025-08-07"": 0.948}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.9, ""gpt-5-2025-08-07"": 0.9}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230720_press_d/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230720_press_d,gpt-5-mini,,2,0.237,0.906,0.9,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.263, ""gpt-5-2025-08-07"": 0.211}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.903, ""gpt-5-2025-08-07"": 0.909}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.9, ""gpt-5-2025-08-07"": 0.9}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230720_press_d/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230718_press,gpt-51,,2,0.39,0.886,0.952,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.34, ""gpt-5-2025-08-07"": 0.44}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.86, ""gpt-5-2025-08-07"": 0.912}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.903}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230718_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230922_press,gpt-41-mini,,2,0.275,0.82,0.726,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.31, ""gpt-5-2025-08-07"": 0.241}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.798, ""gpt-5-2025-08-07"": 0.841}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.742, ""gpt-5-2025-08-07"": 0.71}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230922_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230727_press,gpt-41-mini,,2,0.547,0.868,0.726,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.69, ""gpt-5-2025-08-07"": 0.405}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.865, ""gpt-5-2025-08-07"": 0.871}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.677, ""gpt-5-2025-08-07"": 0.774}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230727_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230727_press,gpt-51,,2,0.643,0.879,0.984,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.543, ""gpt-5-2025-08-07"": 0.743}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.857, ""gpt-5-2025-08-07"": 0.901}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.968}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230727_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230727_press,gpt-5-mini,,2,0.598,0.851,0.71,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.634, ""gpt-5-2025-08-07"": 0.561}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.828, ""gpt-5-2025-08-07"": 0.874}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.677, ""gpt-5-2025-08-07"": 0.742}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230727_press/offline/evaluation_report_standard_gpt-5-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230922_press,gpt-51,,2,0.334,0.893,0.984,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.485, ""gpt-5-2025-08-07"": 0.182}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.859, ""gpt-5-2025-08-07"": 0.927}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 1.0, ""gpt-5-2025-08-07"": 0.968}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230922_press/offline/evaluation_report_standard_gpt-51.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230925_press,gpt-41-mini,,2,0.438,0.849,0.694,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.469, ""gpt-5-2025-08-07"": 0.406}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.83, ""gpt-5-2025-08-07"": 0.868}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.677, ""gpt-5-2025-08-07"": 0.71}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230925_press/offline/evaluation_report_standard_gpt-41-mini.json
detail,meeting_model,whitehouse_press_briefings,whpb_20230922_press,gpt-5-mini,,2,0.324,0.857,0.903,"{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.405, ""gpt-5-2025-08-07"": 0.243}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.848, ""gpt-5-2025-08-07"": 0.867}","{""anthropic.claude-sonnet-4-20250514-v1:0"": 0.903, ""gpt-5-2025-08-07"": 0.903}",completed,/Users/lizhon/PycharmProjects/WebexSuiteAI/dataset-pipeline/dataset/views/meeting_notes/evaluation/internal/whpb_20230922_press/offline/evaluation_report_standard_gpt-5-mini.json
